software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link,deprecated_at,deprecated_reason,product_id,pqc_cert_flag,cert_link_quality,data_quality_notes,date_stamp
Infineon TEGRION SLC27 PQC,FIPS 140-3,4468,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 17.25 and SLB 9673 FW 27.25,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4468,2026-06-06,not in regen,,,,,
Infineon TEGRION SLC27 PQC,FIPS 140-3,4467,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 16.25 and SLB 9673 FW 26.25,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4467,2026-06-06,not in regen,,,,,
Infineon TEGRION SLI22 Automotive,FIPS 140-3,4446,Infineon Technologies AG,SLS37CSAUS V2X,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2023-03-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4446,2026-06-06,not in regen,,,,,
Intel Platform Trust Technology (PTT),ACVP,A7332,Intel Corporation,liboqs,"ML-DSA, ML-KEM",,deprecated,2025-08-14,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20098,2026-06-06,not in regen,,,,,
Intel Platform Trust Technology (PTT),FIPS 140-3,4150,Intel Corporation,"Intel® Converged Security and Manageability Engine (CSME) Crypto Module for Tiger Point PCH, Mule Creek Canyon PCH, and Rocket Lake PCH",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2022-02-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4150,2026-05-16,not in regen,,,,,
Intel Platform Trust Technology (PTT),FIPS 140-3,4158,Intel Corporation,Cryptographic Module for Intel® Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2022-02-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4158,2026-06-06,not in regen,,,,,
Intel Platform Trust Technology (PTT),FIPS 140-3,4648,Intel Corporation,Cryptographic Module for Intel® Platforms' Security Engine Chipset,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-10-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4648,2026-06-06,not in regen,,,,,
Intel Platform Trust Technology (PTT),FIPS 140-3,4749,Intel Corporation,Crypto Module for Intel® Alder Point PCH Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2024-08-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4749,2026-06-06,not in regen,,,,,
Intel Platform Trust Technology (PTT),FIPS 140-3,5032,Intel Corporation,Intel® QuickAssist Technology (QAT) Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-06-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5032,2026-06-06,not in regen,,,,,
Intel Platform Trust Technology (PTT),FIPS 140-3,5267,Intel Corporation,Intel FNIC Control Plane Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5267,2026-06-06,not in regen,,,,,
Intel Stratix 10 (Secure),ACVP,A7332,Intel Corporation,liboqs,"ML-DSA, ML-KEM",,deprecated,2025-08-14,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20098,2026-06-02,not in regen,,,,,
Intel Stratix 10 (Secure),FIPS 140-3,4150,Intel Corporation,"Intel® Converged Security and Manageability Engine (CSME) Crypto Module for Tiger Point PCH, Mule Creek Canyon PCH, and Rocket Lake PCH",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2022-02-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4150,2026-05-16,not in regen,,,,,
Intel Stratix 10 (Secure),FIPS 140-3,4158,Intel Corporation,Cryptographic Module for Intel® Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2022-02-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4158,2026-06-02,not in regen,,,,,
Intel Stratix 10 (Secure),FIPS 140-3,4648,Intel Corporation,Cryptographic Module for Intel® Platforms' Security Engine Chipset,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-10-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4648,2026-06-02,not in regen,,,,,
Intel Stratix 10 (Secure),FIPS 140-3,4749,Intel Corporation,Crypto Module for Intel® Alder Point PCH Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2024-08-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4749,2026-06-02,not in regen,,,,,
Intel Stratix 10 (Secure),FIPS 140-3,5032,Intel Corporation,Intel® QuickAssist Technology (QAT) Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-06-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5032,2026-06-02,not in regen,,,,,
Intel Stratix 10 (Secure),FIPS 140-3,5267,Intel Corporation,Intel FNIC Control Plane Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5267,2026-06-02,not in regen,,,,,
Intel TDX (Trust Domain Extensions),ACVP,A7332,Intel Corporation,liboqs,"ML-DSA, ML-KEM",,deprecated,2025-08-14,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20098,2026-06-06,not in regen,,,,,
Intel TDX (Trust Domain Extensions),FIPS 140-3,4648,Intel Corporation,Cryptographic Module for Intel® Platforms' Security Engine Chipset,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-10-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4648,2026-05-16,not in regen,,,,,
Intel TDX (Trust Domain Extensions),FIPS 140-3,4749,Intel Corporation,Crypto Module for Intel® Alder Point PCH Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2024-08-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4749,2026-06-06,not in regen,,,,,
Intel TDX (Trust Domain Extensions),FIPS 140-3,5032,Intel Corporation,Intel® QuickAssist Technology (QAT) Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-06-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5032,2026-06-06,not in regen,,,,,
Intel TDX (Trust Domain Extensions),FIPS 140-3,5267,Intel Corporation,Intel FNIC Control Plane Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5267,2026-06-06,not in regen,,,,,
Juniper Junos OS,FIPS 140-3,4961,"Juniper Networks, Inc.",Juniper Networks PTX10008 and PTX10016 Packet Transport Routers,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4961,2026-06-04,not in regen,,,,,
Juniper Junos OS,FIPS 140-3,4960,"Juniper Networks, Inc.",Juniper Networks PTX1000 Packet Transport Router,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4960,2026-05-16,not in regen,,,,,
Juniper Junos OS,FIPS 140-3,5118,"Juniper Networks, Inc.",Juniper Networks MX304 and EX4100 with MACsec,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-01-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5118,2026-06-04,not in regen,,,,,
Juniper Junos OS,FIPS 140-3,5136,Juniper Networks,"Juniper Networks EX, QFX and ACX Series with MACsec",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5136,2026-06-04,not in regen,,,,,
Juniper Junos OS,FIPS 140-3,5134,"Juniper Networks, Inc.",Juniper Networks MX Series 3D Universal Edge Routers,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5134,2026-06-04,not in regen,,,,,
Juniper Junos OS,FIPS 140-3,5266,"Juniper Networks, Inc.","Juniper Networks MX240, MX480 and MX960 series and EX9204, EX9208, EX9214 Ethernet Switches, Junos OS 22.3R1",No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-05-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5266,,,,,,,
Juniper Junos OS,FIPS 140-3,5281,"Juniper Networks, Inc.","Juniper Networks EX2300, EX2300-C and EX3400 Ethernet Switches",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5281,2026-06-06,not in regen,,,,,
Juniper Junos OS,FIPS 140-3,5279,"Juniper Networks, Inc.",Juniper Networks MX10003 3D Universal Edge Router,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5279,2026-06-06,not in regen,,,,,
Juniper Junos OS,FIPS 140-3,5278,"Juniper Networks, Inc.","Juniper Networks MX240, MX480 and MX960 series and EX9204, EX9208, EX9214 Ethernet Switches, Release 23.4R1.9",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5278,2026-06-06,not in regen,,,,,
Juniper Junos OS,FIPS 140-3,5277,"Juniper Networks, Inc.",Juniper Networks MX2010 and MX2020 3D Universal Edge Routers,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5277,2026-06-06,not in regen,,,,,
Juniper SRX Series Firewalls,FIPS 140-3,4625,"Juniper Networks, Inc","Juniper Networks SRX345, SRX345-DUAL-AC, SRX380 and SRX1500 Services Gateway",No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2023-10-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4625,2026-06-06,not in regen,,,,,
Juniper SRX Series Firewalls,FIPS 140-3,5119,"Juniper Networks, Inc.",Juniper Networks EX4100,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-01-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5119,2026-05-16,not in regen,,,,,
Juniper SRX Series Firewalls,FIPS 140-3,5135,Juniper Networks,"Juniper Networks EX, QFX and ACX Series",No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5135,,,,,,,
Juniper SRX Series Firewalls,FIPS 140-3,5141,"Juniper Networks, Inc",Juniper Networks SRX Series Services Gateways,No PQC Mechanisms Detected,FIPS 140-3 L2,Active,2026-01-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5141,,,,,,,
Juniper SRX Series Firewalls,FIPS 140-3,5150,"Juniper Networks, Inc.",Juniper Networks vSRX 3.0 Virtual Firewall,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-01-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5150,2026-06-06,not in regen,,,,,
Juniper SRX Series Firewalls,FIPS 140-3,5265,"Juniper Networks, Inc.",Juniper Networks NFX350 Network Services Platform,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5265,2026-06-06,not in regen,,,,,
Kiteworks PQC File Sharing,FIPS 140-3,4893,Kiteworks (Accellion Inc.),Kiteworks FIPS Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-11-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4893,2026-06-06,not in regen,,,,,
Kiteworks PQC File Sharing,FIPS 140-3,4980,Kiteworks,Kiteworks Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-03-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4980,2026-06-06,not in regen,,,,,
Marvell LiquidSecurity 2,ACVP,A6877,"Marvell Semiconductor, Inc.",LS2-OQS-Crypto,"ML-DSA, ML-KEM",,deprecated,2025-05-01,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19612,2026-06-06,not in regen,,,,,
Marvell LiquidSecurity 2,ACVP,A8465,"Marvell Semiconductor, Inc.",LS2-OQS-Crypto,ML-DSA,,deprecated,2026-06-03,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21213,2026-06-06,not in regen,,,,,
Marvell LiquidSecurity 2,Common Criteria,cc-marvell-ls2-hsm-hardware-version--cn9310410-03-c-firmware-version--marvell-ls2-fw-10-24-0780-bootloader-version--marvell-ls2-uboot-10-24-0702-r01-sb-or-marvell-ls2-uboot-10-24-0702-r02-sb-hf52,"Marvell Semiconductor, Inc (Scheme: NL)",Marvell LS2 HSM Hardware version: CN9310410-03 C Firmware version: MARVELL-LS2-FW-10.24-0780 Bootloader version: MARVELL-LS2-UBOOT-10.24-0702-R01-SB or MARVELL-LS2-UBOOT-10.24-0702-R02-SB,ML-KEM,"EAL4+,ALC_FLR.3,AVA_VAN.5",deprecated,2026-02-23,https://commoncriteriaportal.org/files/epfiles/NSCIB-CC-2400151-01-ST.pdf,2026-06-06,not in regen,,,,,
Marvell LiquidSecurity 2,Common Criteria,cc-marvell-ls2-hsm-hardware-version--cn9310410-03-c-firmware-version--marvell-ls2-fw-10-24-0780-bootloader-version--marvell-ls2-uboot-10-24-0702-r01-sb-or-marvell-ls2-uboot-10-24-0702-r02-sb-kg4i,"Marvell Semiconductor, Inc (Scheme: NL)",Marvell LS2 HSM Hardware version: CN9310410-03 C Firmware version: MARVELL-LS2-FW-10.24-0780 Bootloader version: MARVELL-LS2-UBOOT-10.24-0702-R01-SB or MARVELL-LS2-UBOOT-10.24-0702-R02-SB,ML-KEM,"EAL4+,ALC_FLR.3,AVA_VAN.5",deprecated,2026-02-23,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-2400151-01-ST.pdf,2026-06-04,not in regen,,,,,
Marvell LiquidSecurity 2,Common Criteria,cc-marvell-ls2-hsm-hardware-version--cn9310410-03-c-firmware-version--marvell-ls2-fw-10-24-0780-bootloader-version--marvell-ls2-uboot-10-24-0702-r01-sb-or-marvell-ls2-uboot-10-24-0702-r02-sb-c1qk,"Marvell Semiconductor, Inc (Scheme: NL)",Marvell LS2 HSM Hardware version: CN9310410-03 C Firmware version: MARVELL-LS2-FW-10.24-0780 Bootloader version: MARVELL-LS2-UBOOT-10.24-0702-R01-SB or MARVELL-LS2-UBOOT-10.24-0702-R02-SB,ML-KEM,"EAL4+,ALC_FLR.3,AVA_VAN.5",deprecated,2026-02-23,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-2400151-01-ST.pdf,2026-05-16,not in regen,,,,,
Marvell LiquidSecurity 2,Common Criteria,cc-marvell-ls2-hsm-hardware-version--cn9310410-03-c-firmware-version--marvell-ls2-fw-10-24-0780-bootloader-version--marvell-ls2-uboot-10-24-0702-r01-sb-or-marvell-ls2-uboot-10-24-0702-r02-sb-psm2,"Marvell Semiconductor, Inc (Scheme: NL)",Marvell LS2 HSM Hardware version: CN9310410-03 C Firmware version: MARVELL-LS2-FW-10.24-0780 Bootloader version: MARVELL-LS2-UBOOT-10.24-0702-R01-SB or MARVELL-LS2-UBOOT-10.24-0702-R02-SB,"ML-KEM, ML-DSA","EAL4+,ALC_FLR.3,AVA_VAN.5",deprecated,2026-02-23,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-2400151-01-ST.pdf,2026-05-10,not in regen,marvell-liquidsecurity-2,pqc_cert_present,url_needs_review,CMVP #cc-marvell-ls2-hsm-hardware-version--cn9310410-03-c-firmware-version--marvell-ls2-fw-10-24-0780-bootloader-version--marvell-ls2-uboot-10-24-0702-r01-sb-or-marvell-ls2-uboot-10-24-0702-r02-sb-psm2: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-marvell-ls2-hsm-hardware-version--cn9310410-03-c-firmware-version--marvell-ls2-fw-10-24-0780-bootloader-version--marvell-ls2-uboot-10-24-0702-r01-sb-or-marvell-ls2-uboot-10-24-0702-r02-sb-psm2,2026-05-06
Marvell LiquidSecurity 2,FIPS 140-3,4700,"Marvell Semiconductor, Inc.",NITROXIII CNN35XX-NFBE HSM Family,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2024-05-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4700,2026-06-06,not in regen,,,,,
Marvell LiquidSecurity 2,FIPS 140-3,4703,"Marvell Semiconductor, Inc.",Marvell LS2 HSM Family,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2024-06-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4703,2026-06-06,not in regen,,,,,
Microsoft AD CS,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766,2026-06-06,not in regen,,,,,
Microsoft AD CS,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825,2026-06-06,not in regen,,,,,
Microsoft Azure,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766,2026-06-06,not in regen,,,,,
Microsoft Azure,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825,2026-06-06,not in regen,,,,,
Microsoft Defender for Endpoint,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766,2026-06-06,not in regen,,,,,
Microsoft Defender for Endpoint,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825,2026-06-06,not in regen,,,,,
Microsoft Edge,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766,2026-06-06,not in regen,,,,,
Microsoft Edge,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825,2026-06-06,not in regen,,,,,
Microsoft Entra External ID,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766,2026-06-06,not in regen,,,,,
Microsoft Entra External ID,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825,2026-06-06,not in regen,,,,,
Microsoft Entra ID,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766,2026-06-06,not in regen,,,,,
